Amount,Collateral,CustomerID,EndDate,InterestRate,LoanID,LoanType,PaymentFrequency,StartDate,Status
11415.97,employee,413268,2027-06-02,5.3,5290038969188,Auto,Quarterly,2021-01-06,Active
11483.81,court,448036,2048-09-13,3.46,2484158238404,Personal,Monthly,2024-04-03,Active
77036.66,second,402897,2046-04-11,6.4,1860755780449,Mortgage,Monthly,2021-02-28,Defaulted
38456.52,future,406709,2039-01-31,11.58,1323848715038,Personal,Quarterly,2021-10-29,Defaulted
19076.12,economy,408389,2041-08-08,9.3,3380832357416,Auto,Monthly,2024-03-07,Closed
29387.82,from,412341,2048-06-15,3.2,8602502033332,Auto,Quarterly,2021-02-19,Defaulted
40837.84,bad,401661,2038-02-09,14.33,1426822452974,Mortgage,Annually,2024-05-23,Closed
76691.23,man,412643,2036-07-03,12.36,1917587717428,Personal,Monthly,2024-03-17,Defaulted
71542.86,fine,427171,2052-10-11,11.89,1550224120926,Personal,Annually,2022-06-10,Defaulted
24546.89,trouble,434500,2030-09-20,4.66,6941337114407,Auto,Monthly,2021-01-15,Active
15484.14,big,438421,2044-07-12,9.9,1343950501638,Auto,Quarterly,2023-09-12,Active
15801.55,add,433474,2050-09-21,13.45,3552830843859,Mortgage,Monthly,2020-10-19,Defaulted
11707.65,simply,421623,2050-09-25,14.36,9799009545950,Personal,Monthly,2023-10-23,Defaulted
16836.61,unit,421373,2039-08-08,3.26,4275711792002,Mortgage,Quarterly,2023-02-21,Active
15434.91,statement,433529,2045-09-18,5.66,3929168244707,Auto,Annually,2021-07-27,Active
9427.42,those,430075,2052-11-22,5.32,6642269351886,Personal,Annually,2021-09-09,Closed
11278.14,thing,408264,2028-08-31,9,1277791974814,Personal,Quarterly,2022-02-24,Active
41712.94,Congress,424057,2027-06-17,7.53,1174968253910,Auto,Quarterly,2021-05-14,Closed
81468.73,western,447682,2047-01-06,2.95,1194478968393,Personal,Quarterly,2020-10-10,Closed
58175.62,citizen,420087,2046-03-01,4.98,8305062691783,Mortgage,Quarterly,2023-12-25,Closed
19011.31,well,416699,2031-05-23,12.25,3075834672221,Mortgage,Monthly,2022-08-19,Closed
37570.02,painting,403134,2048-07-06,4.16,4559234635997,Personal,Monthly,2020-06-07,Closed
81529.47,color,441633,2037-03-24,5.9,1462159468559,Mortgage,Annually,2024-06-24,Closed
28025.09,man,434075,2052-03-26,13.63,4440461819611,Personal,Monthly,2021-04-22,Defaulted
60363.25,agency,446964,2054-03-01,13.82,7833689447398,Mortgage,Monthly,2020-03-04,Closed
32951.01,billion,433201,2039-02-04,7.03,5054875638774,Auto,Quarterly,2024-06-05,Active
91442.66,family,405937,2053-11-12,5.92,1498404291100,Personal,Annually,2020-02-18,Defaulted
12286.27,research,421024,2028-06-05,14.23,2949773944041,Auto,Annually,2020-01-25,Closed
45583.5,within,403164,2046-07-19,12.4,1249225042783,Auto,Monthly,2022-02-12,Defaulted
48648.52,institution,402363,2028-07-22,14.59,7898950594755,Personal,Monthly,2022-05-25,Defaulted
85197.5,offer,449408,2029-09-20,7.83,8304723311344,Personal,Quarterly,2020-12-19,Defaulted
27641.61,American,443991,2040-06-13,3.88,5704403988903,Personal,Monthly,2020-02-22,Active
54551.68,blue,412131,2027-02-13,11.43,7446204800179,Personal,Quarterly,2022-02-03,Defaulted
42424.74,which,404096,2040-10-30,8.95,4196616087610,Mortgage,Annually,2020-02-29,Active
58220.81,real,420828,2032-10-07,10.48,4540302025280,Mortgage,Annually,2022-08-19,Active
40671.14,east,406250,2040-02-23,6.4,3916257302259,Mortgage,Annually,2024-03-08,Active
66054.53,wide,401202,2045-06-30,12.16,4806344171945,Mortgage,Quarterly,2020-10-11,Defaulted
68218.35,wish,402185,2042-09-08,10.33,2592166287393,Mortgage,Quarterly,2023-04-21,Active
28166.05,color,439886,2054-03-25,13.72,3565453288829,Auto,Annually,2023-07-13,Defaulted
88524.65,television,409582,2047-07-27,9.59,5681520270975,Mortgage,Monthly,2024-01-07,Closed
76387.21,hold,445223,2042-09-07,3.45,2812515746661,Personal,Quarterly,2022-03-24,Defaulted
45447.86,hotel,428861,2026-04-03,8.87,5243845915051,Auto,Quarterly,2023-06-26,Defaulted
26687.43,figure,433377,2040-07-30,4.34,9267375997052,Auto,Annually,2023-05-03,Defaulted
19779.09,central,425230,2033-01-17,3.09,3656680281465,Mortgage,Annually,2022-12-14,Active
89829.64,remember,403871,2049-11-20,3.86,6065411462811,Personal,Annually,2020-07-17,Defaulted
24010.17,compare,426708,2040-11-07,4.23,4224109961247,Personal,Monthly,2022-10-24,Active
94684.07,nice,410690,2050-03-18,11.1,5213266355203,Auto,Monthly,2021-11-30,Defaulted
72720.2,your,401970,2030-11-30,9.64,7552483057608,Auto,Quarterly,2023-02-13,Closed
9752.73,remember,431295,2042-11-16,12.36,8278020531717,Personal,Monthly,2022-12-26,Active
20058.86,tree,408604,2050-09-04,5.61,5716174224439,Auto,Monthly,2022-04-09,Closed
69073.65,use,425488,2036-02-05,10.4,8969085435047,Auto,Quarterly,2022-12-21,Defaulted
24896.87,probably,402049,2039-06-30,5.29,9364447465903,Auto,Annually,2021-12-14,Active
5230.59,economy,411665,2027-11-18,3.75,7389707475090,Mortgage,Annually,2021-11-03,Active
76562.72,may,417523,2029-10-29,14.62,2882586605860,Auto,Quarterly,2024-02-16,Closed
15214.08,important,434819,2039-11-08,8.93,7285007965702,Personal,Monthly,2021-11-18,Closed
22049.96,doctor,412910,2026-04-03,10.04,8596861168690,Auto,Monthly,2021-03-01,Closed
10617.8,several,403520,2051-07-10,8.36,5005254337849,Personal,Quarterly,2020-12-30,Active
23509.57,serve,439096,2047-02-04,11.96,4764781513169,Auto,Monthly,2020-04-23,Active
48476.47,do,402557,2051-12-24,10.3,7121156824219,Auto,Quarterly,2022-04-10,Defaulted
13503.82,support,425750,2025-11-11,4.56,1830236134529,Mortgage,Quarterly,2023-09-30,Active
89742.61,job,430256,2046-05-27,2.95,6446489829566,Personal,Annually,2022-01-21,Closed
12344.76,project,417261,2036-11-17,13.38,5344872154936,Mortgage,Annually,2022-10-20,Defaulted
88235.56,in,409409,2054-04-13,14.37,9240556916844,Personal,Annually,2023-12-07,Active
52826.4,consider,446267,2054-05-09,5.76,3859039496349,Auto,Monthly,2024-04-14,Defaulted
24805.66,writer,400909,2036-03-31,6.94,3834799215412,Auto,Monthly,2021-08-06,Active
58937.43,happen,404081,2041-01-21,4.04,6879408920752,Auto,Quarterly,2021-02-18,Active
24281.19,quite,428969,2034-07-02,6.15,5381934747232,Mortgage,Monthly,2023-01-22,Defaulted
38535.64,bad,413318,2039-02-16,4.28,6769966722802,Mortgage,Quarterly,2022-10-18,Active
76285.46,artist,423693,2045-08-30,9.24,8096058324193,Personal,Annually,2021-04-12,Active
16759.04,field,402546,2032-05-24,14.73,1897060795900,Personal,Annually,2020-02-02,Closed
9232.14,down,406024,2037-09-03,7.98,2350942947736,Mortgage,Monthly,2020-10-21,Active
29340.96,with,411846,2047-10-07,12.11,9759419822732,Personal,Monthly,2021-02-04,Closed
60766.14,smile,422609,2026-04-01,4.36,3678359737521,Mortgage,Annually,2021-07-19,Defaulted
79864.52,nor,419377,2049-10-13,13.31,8943747758084,Personal,Annually,2024-01-12,Defaulted
91116.5,staff,444103,2038-06-25,4.5,3979965136952,Personal,Monthly,2020-11-13,Active
36416.71,while,427179,2035-08-21,2.59,9073510871330,Mortgage,Monthly,2022-01-30,Active
52578.7,sister,408702,2042-01-12,10.03,5699317865203,Personal,Monthly,2022-12-16,Closed
95020.33,us,425800,2043-07-06,5.08,8037000452789,Auto,Quarterly,2022-07-19,Active
7258.98,wrong,407575,2038-09-26,13.22,2355646947250,Mortgage,Monthly,2023-04-25,Closed
13906.21,on,438243,2038-02-21,3.98,2213611628386,Personal,Monthly,2022-07-27,Active
55325.34,outside,443144,2052-02-27,14.71,6986331175407,Mortgage,Quarterly,2023-04-19,Defaulted
94853.95,kind,424708,2040-07-17,6.68,6823719798241,Mortgage,Quarterly,2020-12-02,Closed
36983.51,thousand,436653,2041-10-23,12.75,7416916101346,Mortgage,Quarterly,2024-01-22,Closed
39402.12,weight,443248,2042-07-10,13.78,9295700810031,Personal,Annually,2020-02-18,Active
48236.5,wear,414401,2034-04-28,5.96,6567498670289,Personal,Monthly,2023-12-07,Active
44781.47,yet,441120,2038-10-08,5.7,8374046096552,Mortgage,Quarterly,2021-12-15,Closed
28836.26,need,430248,2029-02-20,10.64,1441932561542,Auto,Monthly,2023-06-09,Defaulted
88440.09,amount,438199,2043-05-22,12.42,8989586209862,Mortgage,Annually,2022-08-17,Closed
67354.44,image,411940,2027-05-13,12.31,7000605156488,Personal,Annually,2020-02-13,Defaulted
95413.89,lawyer,419088,2031-07-04,9.74,1782809173415,Auto,Monthly,2024-02-05,Active
56311.14,kid,412167,2052-06-14,9.95,8225191737403,Auto,Annually,2021-07-03,Defaulted
8559.33,lose,424774,2029-11-08,3.89,1195825155339,Personal,Monthly,2024-06-06,Active
82950.25,stay,408522,2045-11-01,3.78,5433888063608,Mortgage,Quarterly,2024-04-15,Active
9828.97,science,427162,2053-12-24,11.38,6145850037265,Mortgage,Annually,2020-09-25,Defaulted
94462.2,itself,440191,2041-10-16,7.62,1847993921454,Personal,Monthly,2020-10-27,Active
46283.71,painting,447232,2046-06-17,12.96,8603989072525,Personal,Quarterly,2023-06-16,Defaulted
39493.92,he,419367,2053-04-15,11.23,9499702098375,Auto,Monthly,2024-02-23,Defaulted
77988.01,travel,416406,2031-03-16,7.38,4567929556794,Mortgage,Quarterly,2023-02-05,Closed
13885.51,issue,405203,2053-09-22,10.25,8208675714912,Auto,Monthly,2022-05-12,Active
58787.42,worker,434973,2027-07-23,10.19,8889594126639,Mortgage,Quarterly,2023-04-17,Active
24918.1,strong,443313,2035-06-28,10.73,6405827162278,Auto,Monthly,2023-12-09,Defaulted
42522.15,can,410745,2054-04-03,4.65,1077445314088,Mortgage,Quarterly,2023-05-22,Defaulted
14808.29,minute,440077,2039-01-12,11.05,4206655103690,Auto,Quarterly,2024-07-03,Closed
98642.21,policy,417925,2029-10-11,3.4,4106680811958,Mortgage,Monthly,2022-09-20,Active
79452.59,world,411792,2053-02-03,6.59,8118365917683,Auto,Quarterly,2020-07-16,Active
6521.73,Mrs,417479,2042-11-12,3.65,6378802318035,Personal,Monthly,2020-02-26,Active
32424.32,TV,437566,2052-12-13,7.44,2780182407032,Personal,Quarterly,2024-01-16,Closed
54359.08,table,435934,2030-08-26,5.54,6426818511307,Personal,Monthly,2021-05-26,Closed
42259.12,answer,442398,2053-04-14,8.02,7590784691009,Auto,Annually,2023-06-03,Defaulted
13138.95,church,428667,2035-02-19,7.11,4259376736937,Mortgage,Quarterly,2023-09-13,Active
71588.24,everything,443893,2051-05-14,6.83,1422076900237,Personal,Annually,2023-11-12,Closed
17999.52,coach,438679,2040-09-28,13.42,3229216687714,Personal,Monthly,2021-11-18,Closed
90351.35,begin,403628,2050-09-14,3.29,4831759949891,Auto,Annually,2020-01-13,Closed
38666.57,great,434097,2041-10-21,7.79,1636470663171,Mortgage,Quarterly,2022-07-11,Defaulted
25446.15,around,442087,2043-02-27,12.8,7268552710695,Auto,Monthly,2020-07-02,Active
6934.99,life,410903,2038-12-27,11.14,3909016763804,Auto,Monthly,2022-02-07,Defaulted
35527.44,program,416294,2037-01-24,3.17,5599565791726,Personal,Quarterly,2023-02-03,Closed
53195.24,mean,432264,2053-06-06,8.2,5601456034995,Mortgage,Quarterly,2020-05-09,Defaulted
90534.36,free,438628,2032-12-15,11.38,8718488655477,Auto,Annually,2023-08-03,Active
14543.51,social,420453,2037-08-05,6.42,8680721808315,Auto,Annually,2023-04-04,Active
90213.94,difference,432670,2045-08-19,12.62,9409717904341,Mortgage,Quarterly,2023-03-17,Defaulted
42930.34,pull,444357,2038-12-11,3.3,6607756748259,Auto,Quarterly,2024-06-04,Defaulted
57443.55,sign,413257,2046-05-20,10.05,2882094627161,Personal,Annually,2024-05-08,Defaulted
92035.46,eat,443198,2041-05-15,3.29,4810414202859,Personal,Quarterly,2021-10-28,Active
67695.24,time,447409,2033-03-29,4.59,9302512632013,Personal,Monthly,2022-10-25,Defaulted
79421.43,almost,410958,2026-03-19,13.27,5397548387654,Personal,Monthly,2024-01-20,Defaulted
20170.5,choice,446933,2047-05-03,7.84,3053635524622,Mortgage,Quarterly,2021-03-20,Closed
31056.55,pay,412505,2025-12-10,13.14,9303379900437,Personal,Quarterly,2021-02-25,Defaulted
8474.84,go,436534,2025-12-26,8.55,5393996910318,Personal,Quarterly,2022-08-10,Defaulted
84063.82,international,441608,2043-10-03,9.39,9685952306114,Auto,Monthly,2021-04-18,Defaulted
33649.7,reality,442377,2039-11-14,3.83,5128327205385,Mortgage,Annually,2020-04-18,Active
89211.66,another,434936,2033-06-27,9.06,5923400618209,Personal,Monthly,2023-02-19,Active
25116.51,behavior,439878,2044-09-25,7.6,2120410581828,Mortgage,Monthly,2024-02-13,Active
48879.73,talk,447644,2042-10-02,7.15,3348311366975,Auto,Annually,2020-06-23,Active
66697.33,year,446936,2029-08-10,11.8,5320834401213,Mortgage,Quarterly,2022-06-19,Closed
20085.03,position,402245,2032-03-30,12.27,2278602421927,Auto,Quarterly,2022-11-12,Defaulted
46945.99,body,427955,2029-06-24,14.28,7830071732878,Auto,Monthly,2020-02-04,Closed
14497.91,situation,449135,2038-01-28,5.11,1165805557477,Auto,Annually,2022-09-25,Closed
59784.77,agent,418376,2042-09-12,10.45,1701170708317,Personal,Monthly,2021-02-08,Active
15119.33,number,446936,2033-05-06,11.35,4998062955632,Auto,Monthly,2021-03-07,Active
42225.99,source,431543,2034-12-06,12.87,4836963392703,Mortgage,Monthly,2023-07-26,Closed
93143.96,trouble,430581,2048-09-30,7.68,2364917231476,Personal,Quarterly,2022-10-03,Defaulted
88997.73,arm,403423,2037-07-15,7.94,5062071988043,Auto,Quarterly,2021-07-07,Defaulted
36739.35,near,412976,2029-10-22,8.24,4250575043560,Mortgage,Quarterly,2020-04-06,Active
60262.64,special,401536,2044-01-04,12.43,8485640835011,Mortgage,Quarterly,2021-08-07,Active
22106.71,its,425710,2032-07-28,3.42,1144150286425,Auto,Monthly,2024-02-29,Closed
12336.81,example,440404,2046-08-21,9.73,4111396173798,Personal,Annually,2024-01-15,Defaulted
9622.55,action,424046,2028-05-06,13.02,9491423293752,Personal,Quarterly,2023-12-26,Closed
35924.41,role,432040,2047-05-12,13.17,6673947898001,Mortgage,Monthly,2022-12-28,Defaulted
14479.41,amount,427522,2042-11-30,11.09,2863462790646,Mortgage,Monthly,2020-12-19,Defaulted
65811.03,role,428845,2051-10-21,5.25,8190997408058,Personal,Quarterly,2020-11-27,Defaulted
93422.83,brother,415318,2045-10-21,6.97,8631543510084,Auto,Annually,2024-03-19,Active
86300.02,land,402284,2039-05-27,10.52,7688373780424,Personal,Quarterly,2021-08-20,Active
62840,full,402294,2051-11-02,4.38,1268068237794,Personal,Monthly,2022-05-06,Defaulted
52511.22,quite,449822,2050-01-21,12.44,4452601156352,Auto,Quarterly,2020-09-01,Active
16680.76,toward,433321,2035-04-25,13.13,6843947844530,Mortgage,Quarterly,2023-12-07,Defaulted
34119.32,ahead,444297,2048-04-05,9.23,6725472563731,Mortgage,Monthly,2021-12-02,Defaulted
37617.22,environment,404761,2034-04-13,3.04,7199034974730,Mortgage,Annually,2024-01-23,Active
85107.65,receive,443030,2040-12-15,8.91,9940095192607,Mortgage,Monthly,2023-11-13,Closed
10096.92,look,422317,2036-05-29,5.51,9945677623064,Personal,Monthly,2023-10-05,Closed
21886.48,maybe,427534,2047-05-22,7.25,2083324624645,Personal,Annually,2023-05-15,Closed
42191.02,participant,437546,2034-07-06,11.99,3351631224100,Mortgage,Quarterly,2022-10-16,Active
19729.48,pretty,444463,2026-10-19,6.8,9148547000902,Auto,Monthly,2023-10-11,Closed
10307.81,south,445458,2030-01-13,11.89,3230518214748,Mortgage,Quarterly,2024-06-18,Active
10284.87,everything,427831,2038-11-03,14.4,6589608816638,Personal,Annually,2022-03-21,Closed
34330.46,remain,404230,2041-01-02,7.44,9414043916938,Mortgage,Annually,2023-09-26,Closed
14746.81,join,419234,2049-12-09,7.63,8019567954510,Personal,Quarterly,2021-04-14,Closed
82412.3,case,426188,2045-07-16,5.9,4480895281886,Mortgage,Annually,2020-11-23,Active
96824.34,summer,406614,2047-07-23,13.98,7909332006953,Auto,Monthly,2023-12-28,Defaulted
53381.51,necessary,414531,2053-05-02,13.33,9812359535411,Mortgage,Annually,2022-04-16,Closed
87215.17,direction,433211,2052-09-21,10.36,8451667268933,Mortgage,Quarterly,2024-02-12,Defaulted
96179.88,general,427157,2035-07-31,3.82,3987520293695,Personal,Monthly,2023-11-23,Defaulted
64091.23,follow,444137,2041-04-28,5.67,6539623676125,Personal,Quarterly,2022-10-14,Closed
82138.02,ago,428692,2035-06-21,9.82,4361077058824,Mortgage,Monthly,2021-07-05,Defaulted
17173.03,born,443239,2040-09-01,4.44,3144188542658,Auto,Annually,2022-11-21,Active
46821.91,nature,430113,2025-09-07,9.82,1620978684912,Mortgage,Quarterly,2024-04-26,Active
50440.49,nice,400884,2031-07-03,6.98,6153593872671,Personal,Monthly,2024-01-13,Defaulted
13185.74,community,405531,2027-01-26,8.32,1622625758591,Auto,Monthly,2022-09-06,Active
58145.9,yes,425539,2044-02-20,12.62,4054919828875,Auto,Monthly,2022-01-04,Defaulted
70457.9,lead,412498,2052-10-22,8.32,3939388135779,Auto,Quarterly,2020-02-04,Closed
6567.9,measure,437538,2041-01-25,12.49,3240377861843,Auto,Quarterly,2023-08-01,Closed
47035.08,voice,420468,2049-02-14,9.54,5077078331618,Mortgage,Quarterly,2022-02-06,Closed
79987.14,later,404851,2039-10-22,11.66,7173005949185,Auto,Quarterly,2024-01-08,Active
94514.66,word,438184,2043-12-20,7.3,1674626709793,Auto,Quarterly,2022-05-02,Closed
45051.57,this,406071,2040-10-22,3.04,1783220424650,Auto,Quarterly,2023-05-25,Closed
15559.35,six,449694,2053-09-30,13.29,8871904180154,Auto,Quarterly,2023-05-16,Active
64265.89,family,431206,2051-09-30,6.34,4691775719866,Personal,Monthly,2021-10-12,Defaulted
67287.17,generation,433253,2044-03-12,10.01,5522985762882,Mortgage,Quarterly,2022-01-13,Defaulted
94901.35,move,437785,2034-03-14,9.73,9626511304476,Auto,Monthly,2021-09-09,Closed
81821.63,worry,431535,2037-09-21,4.71,9974029195188,Auto,Annually,2022-10-14,Defaulted
19745.88,up,444187,2042-10-31,12.5,6111984716555,Personal,Monthly,2021-06-04,Defaulted
64886.03,enough,435138,2036-11-22,10.68,8994313933449,Personal,Annually,2022-10-02,Closed
31120.16,suffer,427076,2045-06-03,6.97,3678152889680,Personal,Quarterly,2020-07-01,Closed
35319.66,address,417321,2051-08-12,5.54,9812379122078,Auto,Quarterly,2023-03-13,Defaulted
54849.29,just,449872,2054-04-28,9.1,5474781340466,Mortgage,Annually,2020-11-04,Closed
44931.39,include,447479,2048-01-04,14.08,8190685310869,Mortgage,Annually,2020-10-27,Active
31859.8,attack,430368,2053-03-24,7.86,4791201363191,Personal,Monthly,2024-06-02,Closed
88355.54,also,400334,2045-12-16,10.95,1538274442488,Mortgage,Quarterly,2020-10-25,Defaulted
39946.55,policy,425701,2054-01-20,10.58,3618069594489,Personal,Quarterly,2023-05-17,Defaulted
59280.67,value,432953,2036-09-10,13.94,7850750816561,Personal,Annually,2024-04-27,Active
74720.53,happy,446014,2040-07-16,13.26,2591339085774,Personal,Quarterly,2022-01-14,Defaulted
99724.13,suggest,414590,2036-06-17,3.75,4671930851381,Auto,Quarterly,2024-01-24,Active
9753.5,usually,417888,2051-07-02,14.04,6217586220978,Personal,Annually,2023-08-23,Active
18756.89,place,438762,2029-02-26,4.03,2121399305318,Mortgage,Quarterly,2024-03-28,Defaulted
40636,little,439114,2028-06-06,3.92,4036235254730,Personal,Annually,2022-11-28,Defaulted
47425.9,either,431755,2044-09-01,8.83,3102580656221,Personal,Monthly,2022-08-26,Active
55807.4,production,413004,2043-07-19,11.4,1032567819097,Personal,Annually,2022-09-09,Defaulted
43414.66,everything,447823,2040-04-01,4.13,7182416164428,Personal,Monthly,2022-05-30,Defaulted
63427.81,someone,414684,2026-04-25,8.35,3704750202991,Mortgage,Annually,2023-06-06,Defaulted
6375.75,two,419306,2050-12-09,8.03,9650059146404,Auto,Annually,2023-11-20,Active
52292.42,structure,402695,2051-01-29,7,6556610827469,Mortgage,Annually,2020-07-08,Defaulted
88706.2,do,428363,2034-08-28,8.49,3329494628244,Mortgage,Quarterly,2024-07-06,Defaulted
11981.99,deep,400000,2028-08-22,5.07,1910817184880,Auto,Quarterly,2020-12-27,Active
19684.71,respond,427434,2054-07-24,3.45,9021705068112,Mortgage,Annually,2021-08-11,Defaulted
29048.96,require,427043,2036-07-23,14.31,3267482974119,Personal,Annually,2020-04-18,Closed
10586.3,federal,441147,2044-03-19,5.28,6831484575039,Auto,Annually,2021-03-16,Defaulted
23798.37,break,409026,2036-04-06,3.04,5379749161164,Personal,Quarterly,2021-09-06,Defaulted
81953.75,image,448928,2050-09-10,9,5969890412280,Personal,Monthly,2023-08-23,Defaulted
56430.94,morning,438796,2034-10-14,8.72,1275670899429,Mortgage,Annually,2022-09-28,Closed
97485.71,wish,435358,2031-06-01,3.85,5624162944724,Auto,Quarterly,2022-10-19,Closed
87060.63,behavior,448422,2033-10-09,8.02,7379922223674,Personal,Annually,2020-04-12,Active
26737.83,hand,401053,2027-12-05,7.4,1125865101836,Auto,Monthly,2021-04-03,Active
88611.12,voice,446417,2043-03-11,14.32,8173958721468,Auto,Quarterly,2022-06-03,Active
19324.48,method,439304,2038-07-04,9.06,2344301304760,Auto,Annually,2023-10-22,Active
